filename,Is Female,Names,Nouns,Organizations,Text,Verbs
CBE_Life_Sci_Educ/PMC4710393.nxml,0.0,Mark Healy;De Anza’s,thanks;AAPI;program;support;advice;encouragement,Mallory Newell,"J.S. thanks Mallory Newell, Mark Healy, and De Anza’s IMPACT AAPI program for support and advice and Ann and Neal Schinske for their continual encouragement.",
CBE_Life_Sci_Educ/PMC4909351.nxml,0.0,A. Malcolm Campbell;John Cook,A.;comments;suggestions;discussion;research;misconceptions,,We thank A. Malcolm Campbell for critical comments and helpful suggestions on this Feature and John Cook for useful discussion about his research on misconceptions.,thank
CBE_Life_Sci_Educ/PMC2830160.nxml,0.33110367892976583,Wendy Adams;Carl Wieman;William Wood,comments;manuscript;members;science;educators;campus;feedback;course;project;students;classes;willingness;research,the Science Education Initiative,"We thank Wendy Adams, Carl Wieman, and William Wood for valuable comments on the manuscript, other members of the Science Education Initiative and other science educators on campus for feedback over the course of the project, and the students of these classes for willingness to participate in this research.",thank;participate
CBE_Life_Sci_Educ/PMC4353082.nxml,1.0,Rebecca M. Price,review;manuscript,,Thank you to Rebecca M. Price for her critical review of the manuscript.,thank
CBE_Life_Sci_Educ/PMC5008875.nxml,1.0,Emily Lyons;Barbara Kahn,assistance;analysis;data;review;manuscript,,We thank Emily Lyons for assistance with analysis of data and Barbara Kahn for critical review of the manuscript.,thank
CBE_Life_Sci_Educ/PMC3433304.nxml,,Lissete Betancur;Luyan He;Aydin Beseli;Melissa Cox;Devon Viscount;Consuelo Arellano,teaching;assistants;support;students;feedback;laboratories;contributions;data;analysis;consultation,Soundarya Srirangan,"We also thank the teaching assistants, Lissete Betancur, Luyan He, Aydin Beseli, and Soundarya Srirangan, for their support; participating students for useful feedback; Melissa Cox for preparing the laboratories; Devon Viscount for contributions to the data analysis; and Dr. Consuelo Arellano for statistical consultation.",thank;participate;prepare
CBE_Life_Sci_Educ/PMC4255355.nxml,0.0,Fisher Scientific;Lockheed Martin;Aerojet Rocketdyne,support,"Life Technologies;Micron Foundation;Corning Life Sciences;the Prince William County Department of Economic Development, C 2  Technologies;Thermo Fisher Scientific;George Mason University","Financial support for ASSIP was provided in part by Fisher Scientific, 4-VA Life Technologies, Micron Foundation, Corning Life Sciences, the Prince William County Department of Economic Development, C 2  Technologies, Lockheed Martin, Aerojet Rocketdyne, Dako, Eppendorf, Aushon Biosciences, Thermo Fisher Scientific, SySTEMic Solutions, and George Mason University.",provide
CBE_Life_Sci_Educ/PMC5008885.nxml,0.5050505050505051,Ron Durnford;Melva Williams,vice;president;director;student;data,"Institutional Research;Internal Operations, Office of Technology Administration","We thank Dr. Ron Durnford (vice-president, Institutional Research) and Ms. Melva Williams (director, Internal Operations, Office of Technology Administration) for providing multiyear student data.",thank;provide
CBE_Life_Sci_Educ/PMC5008885.nxml,0.0,Norman C. Francis,post;science;education;article;biology;department;president;emeritus,,"We dedicate this first post-Katrina science education article from the biology department to Dr. Norman C. Francis, president emeritus.",dedicate
CBE_Life_Sci_Educ/PMC5008872.nxml,0.75,Jill Keller;Patricia B. Campbell;Bryan Breau;Nicole Langford,contributions;study;support,,We thank Jill Keller and Patricia B. Campbell for their contributions to this study and Bryan Breau and Nicole Langford for administrative support.,thank
CBE_Life_Sci_Educ/PMC5008873.nxml,0.658703071672355,Mary Cannedy-Clarke;Shannon RedBrook;Garrett Soper,support;programs;focus;groups,,"Mary Cannedy-Clarke and Shannon RedBrook provided excellent administrative support for the programs, and Garrett Soper conducted and transcribed the focus groups.",provide;conduct;transcribe
CBE_Life_Sci_Educ/PMC5008894.nxml,,Kimberly Tanner;Jennifer Myhre;Jahana Kaliangara;Monica Cardenas,appreciation;monitoring;editor;reviewers;feedback;regard;article;data;study,,"We extend our appreciation to Kimberly Tanner, Jennifer Myhre, the monitoring editor, and three anonymous reviewers for providing valuable feedback with regard to this article and to Jahana Kaliangara and Monica Cardenas for assisting in processing and presenting preliminary data leading up to this study.",extend;provide;assist;process;present;lead
CBE_Life_Sci_Educ/PMC5008894.nxml,1.0,Sonya Dreizler;Veronica Neal,thanks;AAPI;support,the Equity Action Council;De Anza College,"J.N.S. thanks Sonya Dreizler, Veronica Neal, Mallory Newell, IMPACT AAPI, and the Equity Action Council at De Anza College for their support.",
CBE_Life_Sci_Educ/PMC5008878.nxml,,E. Nichols;P. Borkowski-Valentin;M. Powell;A. Vollmer;B. Davidson;N. Kaplinsky;R. Merz,assistance;data;analysis;help;figures;A.;challenge;questions,S. Hiebert Burch,"We thank E. Nichols and P. Borkowski-Valentin for crucial assistance with data analysis; M. Powell for help with figures; and A. Vollmer, B. Davidson, V. Formica, S. Hiebert Burch, N. Kaplinsky, and R. Merz for sharing their challenge questions.",thank;share
CBE_Life_Sci_Educ/PMC5008878.nxml,,C. Hungerford;T. Stephenson,faculty;laboratory;instructors;support;development;implementation;assessment;program,Swarthmore College Biology Department;SGM,"We are grateful to C. Hungerford and T. Stephenson and all faculty and laboratory instructors in the Swarthmore College Biology Department for their consistent support for the development, implementation, and assessment of the SGM program.",
CBE_Life_Sci_Educ/PMC5008879.nxml,0.49874686716791977,Anne-Barrie Hunter;Robert W. Lent;Nancy Thayer-Hart;Clifford W. Houston;Amy L. Chang,comments;support;help;staff,ABRCMS,"We gratefully acknowledge the comments and support from Anne-Barrie Hunter, Robert W. Lent, and Nancy Thayer-Hart and help from ABRCMS staff, Clifford W. Houston, and Amy L. Chang.",acknowledge
CBE_Life_Sci_Educ/PMC5008876.nxml,,M. de Rooij,consultation,,We thank M. de Rooij for statistical consultation.,thank
CBE_Life_Sci_Educ/PMC5008884.nxml,0.6688963210702341,Sarah Eddy;Cara Gormally;Christian Wright,feedback;manuscript,,"We thank Sarah Eddy, Cara Gormally, and Christian Wright for their thoughtful feedback on the manuscript.",thank
CBE_Life_Sci_Educ/PMC5008882.nxml,1.0,Gabrielle Mendoza;Angela Frederick,research;team;faculty;members;survey,Heather Daniels,"We acknowledge our research team, which includes Heather Daniels, Gabrielle Mendoza, and Angela Frederick, and the faculty members who participated in the survey.",acknowledge;include;participate
CBE_Life_Sci_Educ/PMC5008887.nxml,0.33444816053511706,Evelyn Kent;Gary Hopps;John H. Hopps Jr. Defense Research Scholars Program,authors;support,the U.S. Department of Defense,"The authors acknowledge the U.S. Department of Defense, Mrs. Evelyn Kent, and Dr. June Gary Hopps for their continued support of the Dr. John H. Hopps Jr. Defense Research Scholars Program.",acknowledge
CBE_Life_Sci_Educ/PMC5008891.nxml,,the Collaborative HHMI,individuals,Science Education Resource Center,We thank the following individuals who attended the Collaborative HHMI/SERC (Science Education Resource Center),thank;follow;attend
CBE_Life_Sci_Educ/PMC5008891.nxml,0.5654648956356736,William Carrasco;Dorothy Weaver;Madge Rothenberg;Susan Ferrari;Karen Nordell Pearson;David Van Wylen;Wallace Sharif;Minh Ly;Marilyn Woodman;Renee Leonard;Elizabeth Svenson;Hector Biliran,Capstone;website;writing,Barnard College;Bryn Mawr College;Grinnell College;Hope College;Morehouse College;Smith College;Spelman College;Swarthmore College;Xavier University of Louisiana,"Capstone Conference in November 2015 and helped with website writing, including William Carrasco and Dorothy Weaver, Barnard College; Madge Rothenberg, Bryn Mawr College; Susan Ferrari, Grinnell College; Karen Nordell Pearson and David Van Wylen, Hope College; Wallace Sharif, Morehouse College; Minh Ly and Marilyn Woodman, Smith College; Renee Leonard, Spelman College; Elizabeth Svenson, Swarthmore College; and Hector Biliran, Xavier University of Louisiana.",help;include
CBE_Life_Sci_Educ/PMC5008891.nxml,0.0,John McDaris,Thanks;work;website;development,SERC,Thanks to John McDaris of SERC for his work on website development.,
CBE_Life_Sci_Educ/PMC5008893.nxml,0.5,Clifford W. Houston;Irene W. Hulede,members;direction;conference;students;scientists;members;quality;conference;students,the ABRCMS Steering Committee;the ABRCMS Logistics Team,"We are especially grateful to members of the ABRCMS Steering Committee, chaired by Clifford W. Houston, for setting the direction of the conference and connecting students to scientists, and to the members of the ABRCMS Logistics Team, led by Irene W. Hulede, for providing a high-quality professional scientific conference for students.",chair;set;connect;lead;provide
CBE_Life_Sci_Educ/PMC5008901.nxml,0.5263157894736842,Cynthia M. Bauerle;Shawn Gaillard,manuscript;writing;process,,Cynthia M. Bauerle and Shawn Gaillard to the manuscript-writing process.,
CBE_Life_Sci_Educ/PMC5008899.nxml,1.0,Pat Marsteller,guest;editor;reviewers;suggestions;essay,,We thank guest editor Pat Marsteller and our anonymous reviewers for their thoughtful and constructive suggestions to improve this essay.,thank;improve
CBE_Life_Sci_Educ/PMC5008899.nxml,0.39959839357429716,Don Gillian-Daniel;Andrew Hooper;Eric Luth;Elena West;Amy Yu,colleagues,Training in Education;Critical Research Skills,"We also thank Don Gillian-Daniel, Andrew Hooper, Eric Luth, Elena West, Amy Yu, and our colleagues in Training in Education and Critical Research Skills (",thank
CBE_Life_Sci_Educ/PMC5008890.nxml,1.0,Carlie VanWilligen;Susan Ferrari,director;assistance;survey;administration;data;acquisition;director;assistance;manuscript,"Institutional Research at Grinnell College;Corporate, Foundation;Government Relations","We thank Carlie VanWilligen, director of Institutional Research at Grinnell College, for assistance with survey administration and data acquisition and Susan Ferrari, director of Corporate, Foundation, and Government Relations at Grinnell, for assistance with editing the manuscript.",thank;edit
CBE_Life_Sci_Educ/PMC5008896.nxml,1.0,Sapna Cheryan,reviewers;comments;versions;article,,We are indebted to Sapna Cheryan and three anonymous reviewers for comments on earlier versions of this article.,
CBE_Life_Sci_Educ/PMC5008888.nxml,0.5,Anna B. O’Connell;Jeanette Gowen Cook;Patrick Brennwald;David J. Mellert,comments;versions;article,,"We also thank Anna B. O’Connell, Jeanette Gowen Cook, Patrick Brennwald, and David J. Mellert for their valuable comments on various versions of this article.",thank
CBE_Life_Sci_Educ/PMC5008902.nxml,0.33221476510067116,Alison Davis;Andrew Miklos;Brad Newsome,assistance;manuscript;data;analyses,,We thank Alison Davis for editorial assistance in writing the manuscript and Andrew Miklos and Brad Newsome for data analyses.,thank;write
CBE_Life_Sci_Educ/PMC5008874.nxml,1.0,Donita Robinson;Ashalla Freeman;Dawayne Whittington,authors;help;article,,"The authors gratefully acknowledge Donita Robinson, Ashalla Freeman, and Dawayne Whittington for their help in preparing this article.",acknowledge;prepare
CBE_Life_Sci_Educ/PMC5132360.nxml,0.75,Laurel Camp;Pamela Opeonya;Mary Schubnell;David Doub,interrater;reliability,Marian University Psychology Department,"We thank Dr. Laurel Camp from Marian University Psychology Department, for helping us with the interrater reliability, and undergraduates Pamela Opeonya, Mary Schubnell, and David Doub.",thank;help;undergraduat
CBE_Life_Sci_Educ/PMC5132360.nxml,1.0,Allison Chatterjee,Thanks;reading;article,Marian University College of Osteopathic Medicine,Thanks also to Dr. Allison Chatterjee from Marian University College of Osteopathic Medicine for critical reading of the article.,
CBE_Life_Sci_Educ/PMC5132386.nxml,1.0,Mary Lee Ledbetter,gratitude;suggestions;versions;review,Sincere,Sincere gratitude goes to Mary Lee Ledbetter for her suggestions for improving previous versions of this review.,go;improve
CBE_Life_Sci_Educ/PMC5132348.nxml,0.5012531328320802,Margie Krest;Jerome Garcia;Christine Broussard;Anil Kapoor,Thanks;professors;feedback;series;instruction,,"Thanks to professors Margie Krest, Jerome Garcia, Christine Broussard, and Anil Kapoor, who provided feedback and helped implement the series through thoughtful instruction.",provide;help;implement
CBE_Life_Sci_Educ/PMC5132348.nxml,0.6055776892430279,Sammy Elzarka;Amanda Todd;Jeremy Wagoner,thanks;scoring;assistance,Bradley Blackshire,"Additional thanks to Sammy Elzarka, Amanda Todd, Bradley Blackshire, and Jeremy Wagoner for their scoring assistance.",
CBE_Life_Sci_Educ/PMC5132353.nxml,,Erika Lai;Francis Li;Amedee Martella;Alex Meritt;Nick Myers;Sarah Zimmermann,help;data;collection;transcription;thanks;assistants,,"For help with data collection and transcription, thanks to then undergraduate assistants Erika Lai, Francis Li, Amedee Martella, Alex Meritt, Nick Myers, and Sarah Zimmermann.",undergraduate
CBE_Life_Sci_Educ/PMC5132353.nxml,1.0,Nancy Guild;Jennifer Martin,work;support;instructors;willingness;students;research,University of Colorado,This work could not have been completed without the gracious support of instructors Nancy Guild and Jennifer Martin and the willingness of University of Colorado students to participate in this research.,complete;participate
CBE_Life_Sci_Educ/PMC5132356.nxml,,Jeffrey Harring;Xiaoshu Zhu,assistance;survey,"the Department of Measurement, Statistics;the University of Maryland","We thank Jeffrey Harring and Xiaoshu Zhu from the Department of Measurement, Statistics, and Evaluation (EDMS) at the University of Maryland for their assistance in developing the survey.",thank;develop
CBE_Life_Sci_Educ/PMC5132387.nxml,0.5,Malcolm Campbell;Kristen C. Bergsman,comments;suggestions,,We thank Malcolm Campbell and Kristen C. Bergsman for their useful editorial comments and suggestions.,thank
CBE_Life_Sci_Educ/PMC5132358.nxml,0.33557046979865773,James Cooke;Brett Couch;Pam Kalas,students;study;instructors;data;classes;information;teaching;practices,,"Thank you to all the students who participated in this study and, specifically, to the instructors, James Cooke, Brett Couch, and Pam Kalas, for allowing us to collect data in their classes and for providing information regarding their teaching practices.",thank;participate;allow;collect;provide
CBE_Life_Sci_Educ/PMC5132381.nxml,1.0,Laurie Heyer,work;e;textbook,Bio-Math Explorations,We also thank Dr. Laurie Heyer for her work on Bio-Math Explorations in the e-textbook.,thank
CBE_Life_Sci_Educ/PMC5132351.nxml,,Nancy Kaufmann;Welkin Pope;Vernon Twombly;Marcie Warner,assistance;data;study,,"We thank Dr. Nancy Kaufmann, Dr. Welkin Pope, Dr. Vernon Twombly, and Dr. Marcie Warner for their assistance in collecting data for this study.",thank;collect
CBE_Life_Sci_Educ/PMC5132349.nxml,0.49748743718592964,Tom McKlin;Shelly Engelman,help;survey;development;data;analysis,the Findings Group,We thank Tom McKlin and Shelly Engelman of the Findings Group for their help in survey development and initial data analysis.,thank
CBE_Life_Sci_Educ/PMC5132349.nxml,1.0,Beth Schussler,direction;literature,,We also thank Beth Schussler for pointing us in the direction of some relevant literature.,thank;point
CBE_Life_Sci_Educ/PMC5132355.nxml,,S. Lishawa;M. White,manuscript;feedback;reviewers,,"Additionally, the manuscript was greatly improved by feedback from D. Clarke, W. Hirt, S. Lishawa, M. White, and two anonymous reviewers.",improve
